8836916411180490000000000000000000,424,424,424,424,0
8836916411180490000000000000000000,74,74,186,244,64
8836916411320490000000000000000000,27,27,27,27,244
8836916411620490000000000000000000,21,21,21,21,32
8901893010820430000000000000000000,481,481,481,481,481
8901895510820430000000000000000000,11,11,11,11,11
8901895510820430000000000000000000,97,97,97,97,97
9050613510920480000000000000000000,127,127,127,127,127
9050615511150480000000000000000000,20,20,20,20,20
9057455111030430000000000000000000,18,18,30,0,0
9057455111030430000000000000000000,41,41,53,295,0
9057455111030430000000000000000000,12,12,12,12,201
9057455111030430000000000000000000,6,6,6,0,0
9057455111030430000000000000000000,6,6,6,6,0
9057455111030430000000000000000000,24,24,24,24,0
9057455111050430000000000000000000,136,136,136,136,136
9057455511030430000000000000000000,24,24,18,0,0
9057455511030430000000000000000000,6,6,12,18,0
9057455511030430000000000000000000,24,24,24,24,6
9057455511050430000000000000000000,6,6,6,6,6
9143483510630400000000000000000000,9,9,0,0,0
9143483510660400000000000000000000,19,19,47,65,47
9143485110660400000000000000000000,9,9,93,112,214
9143485110660400000000000000000000,9,9,9,9,9
9143485110770400000000000000000000,9,9,0,0,0
9143485110770400000000000000000000,19,19,0,0,0
9143485110810400000000000000000000,9,9,242,381,381
9143485110810400000000000000000000,37,37,47,28,19
9143486411100400000000000000000000,9,9,9,9,19
9238415111080490000000000000000000,26,26,26,26,158
9238415111200480000000000000000000,202,202,202,202,211
9241543510850460000000000000000000,36,36,36,346,346
9241545110850460000000000000000000,419,419,419,810,956
9489363510830450000000000000000000,54,54,54,54,54
9502645411620450000000000000000000,19,19,19,19,28
9502645411620450000000000000000000,9,9,9,9,28
9502645511240460000000000000000000,28,28,28,28,94
9502646411240460000000000000000000,19,19,19,19,743
9538425111210450000000000000000000,44,44,44,44,383
9538425111210450000000000000000000,9,9,9,9,9
9538426411300450000000000000000000,9,9,9,9,722
9538426411300450000000000000000000,9,9,9,9,9
9613620310860440000000000000000000,5,5,5,5,5
9613620311100440000000000000000000,16,16,16,16,36
9613620311100440000000000000000000,10,10,10,10,10
9619623510660440000000000000000000,5,5,5,5,5
9619623510810450000000000000000000,11,11,5,16,111
9619623510810450000000000000000000,11,11,11,11,11
9619625110810450000000000000000000,5,5,5,5,5
9638455110916430000000000000000000,14,14,14,21,483
9638455510916430000000000000000000,7,7,7,14,7
9731060311420480000000000000000000,88,88,88,88,88
9731069112000480000000000000000000,20,20,20,20,20
9731069112000480000000000000000000,10,10,10,10,10
9731069112000480000000000000000000,39,39,39,39,39
9780890310800440000000000000000000,9,9,9,9,65
9780890310800470000000000000000000,9,9,19,167,112
9780893510800450000000000000000000,65,65,28,74,19
9780893510800470000000000000000000,84,84,205,372,298
